campaign,publisher,date,installs,d90_arpu,d90_arpu_pred
731652,2229322,2023-06-06,2,0.1524804999999999,1.2386112021030178
731652,2229322,2023-06-08,2,1.249261,1.2316303704596623
731652,2229322,2023-06-15,2,1.0774265,1.4554254360174097
731652,2229322,2023-06-16,1,9.440713,1.543721761083054
731652,2229322,2023-06-20,1,0.30078,1.7514572251397333
731652,2229322,2023-06-21,2,0.3893269999999999,1.6906393373280175
731652,2229322,2023-06-23,1,2.135072,1.6733447120864844
731652,2229322,2023-06-24,1,,2.1540969931433605
731652,2229322,2023-06-25,2,0.453378,1.514132408986046
731652,2229322,2023-06-26,1,0.016916,1.4977518998789214
731652,2229322,2023-06-28,1,0.3014,1.4669252793674306
731652,2229322,2023-06-30,1,5.564706,1.3231721886213863
731652,2229322,2023-07-01,1,0.23545,1.1771990223457918
731652,2229322,2023-07-04,1,0.395254,0.8878793674097643
731652,2250442,2023-05-09,1,0.1844759999999998,0.5731234630805033
731652,2250442,2023-05-19,1,0.0265989999999999,0.874238117080511
731652,2250442,2023-05-20,1,0.11963,0.9030208437560314
731652,2250442,2023-05-21,2,0.84975,0.8084253043867017
731652,2250442,2023-05-27,1,0.284244,0.6418527377735334
731652,2250442,2023-05-31,1,1.572399,0.6971399678405461
731652,2250442,2023-06-01,1,0.089336,0.6398657814048875
731652,2250442,2023-06-12,2,1.9462165,0.716769545501262
731652,2250442,2023-07-03,1,0.963612,0.7635846706121208
731652,2279276,2023-05-22,1,0.067015,0.9150986450141358
731652,2279276,2023-05-24,1,1.8706554731273928,1.1318497301622445
731652,2279276,2023-05-25,1,0.165467,1.1388615881173192
731652,2279276,2023-05-26,2,0.208599,0.9281109200916584
731652,2279276,2023-05-27,1,0.17223,0.8896682101130042
731652,2279276,2023-05-29,1,0.137194,0.7422144523548284
731652,2279276,2023-06-01,1,0.90396,0.9601541998218175
731652,2279276,2023-06-03,1,0.00265,1.071741611712696
731652,2284140,2023-06-28,1,,1.1073323694687658
731652,2284140,2023-07-05,1,0.802615,0.6428509112526546
731652,2284159,2023-06-30,1,0.633887,0.6181156769483893
731652,2285066,2023-07-09,1,0.268331,0.6785938015542242
731652,2285066,2023-07-10,1,1.0867306165127448,0.4593972789362455
731652,2285992,2023-05-06,1,0.001976,0.5955673222223304
731652,2285992,2023-05-07,6,0.5101874999999999,0.3291558943363264
731652,2285992,2023-05-08,2,0.9309895,0.33013966009254303
731652,2285992,2023-05-09,1,0.007479,0.21637487685758616
731652,2285992,2023-05-10,1,0.2842569999999999,0.014757998174273146
731652,2285992,2023-05-13,2,0.3780225,0.44532702666270063
731652,2285992,2023-05-15,2,0.3919764999999999,0.10334978152377694
731652,2285992,2023-05-20,3,0.054235,0.0987696782267975
731652,2285992,2023-05-21,2,0.147805,0.1571654410663592
731652,2285992,2023-05-22,1,,0.016039736669013704
731652,2295973,2023-05-07,1,0.102583,1.7545608803556125
731652,2295973,2023-05-14,1,0.1927809999999999,1.6662206047272348
731652,2295973,2023-05-17,1,,1.3196161105299467
731652,2295973,2023-05-18,1,0.3130749999999998,1.4170985560292024
731652,2295973,2023-05-20,1,0.7984309999999999,1.6349991238214217
731652,2295973,2023-05-21,1,1.216626,1.6555068875462795
731652,2295973,2023-05-23,1,0.1116199999999999,1.5212088801463877
731652,2295973,2023-05-24,1,0.093928,1.5915145365398253
731652,2295973,2023-05-25,2,0.7908029999999999,1.5819449846012652
731652,2295973,2023-05-27,1,0.682831,1.3493330164905863
731652,2295973,2023-05-28,3,0.68515,1.1360598108615803
731652,2295973,2023-05-29,2,0.496031,1.1852978488387753
731652,2295973,2023-05-30,1,0.028586,1.2219594856461737
731652,2295973,2023-05-31,1,0.29819,1.3623282165376502
731652,2295973,2023-06-03,1,0.220244,1.4452946990435667
731652,2295973,2023-06-11,1,4.528488,1.6483790799825406
731652,2305028,2023-05-07,1,1.5120449571421,0.7861788676982588
731652,2316652,2023-05-19,1,1.1672949999999997,1.0124750211382685
731652,2316652,2023-05-20,1,0.560489,1.0423067085972582
731652,2316652,2023-05-21,2,0.0894984999999999,0.966769822977011
731652,2316652,2023-05-22,1,0.249878,0.9034950659301344
731652,2316652,2023-05-23,1,0.093316,0.8964461520449982
731652,2316652,2023-05-24,3,0.7291083333333332,0.8841957183611635
731652,2316652,2023-05-25,1,0.6758119999999997,0.9737636663935112
731652,2316652,2023-05-26,2,0.8200765,0.7630129983678521
731652,2316652,2023-05-27,2,1.0798999999999999,0.7079888784955634
731652,2316652,2023-05-28,4,0.14334875,0.5495955408424875
731652,2316652,2023-05-29,2,0.4215339999999999,0.7140294633771929
731652,2316652,2023-05-30,3,0.05373,0.514640667467512
731652,2316652,2023-05-31,1,0.296053,0.7375654884362622
731652,2316652,2023-06-01,3,1.8569986666666665,0.8877304974415194
731652,2316652,2023-06-02,2,1.039738,0.9736393977100744
731652,2316652,2023-06-03,4,0.330171,0.983085009357338
731652,2316652,2023-06-04,2,0.2433,1.2506745308812088
731652,2316652,2023-06-06,1,0.094414,1.0984451181443702
731652,2316652,2023-06-08,2,0.807621,1.0156839512539824
731652,2316652,2023-06-09,2,0.0870015,0.9908949299374036
731652,2316652,2023-06-10,1,0.365974,1.0605120564031028
731652,2316652,2023-06-12,3,0.5989076666666666,1.0365512369694692
731652,2316652,2023-06-14,2,0.1984774999999999,1.2069246147166508
731652,2316652,2023-06-19,1,1.760372,1.3505589625941823
731652,2316652,2023-06-21,1,0.035445,1.2640734880824038
731652,2316652,2023-06-22,1,0.419649,1.1472073265555423
731652,2316652,2023-06-24,1,5.072957433850798,1.7232778075301671
731652,2316652,2023-06-28,4,0.7734672499999999,0.8990792734907556
731652,2316652,2023-06-29,3,0.630248,0.843742564162393
731652,2316652,2023-07-05,1,0.282199,0.8208553555107068
731652,2327680,2023-05-24,1,1.238455,1.054189518702254
731652,2327680,2023-05-29,1,0.035504,0.6645542408948382
731652,2328868,2023-05-14,1,0.07391,0.35716471732143373
731652,2329622,2023-06-30,1,2.781555,0.49604756745737255
731652,2335567,2023-05-09,2,0.1062975,1.0982378953819036
731652,2335567,2023-05-12,1,0.073061,1.0757830842403733
731652,2335567,2023-05-13,1,0.509653,1.6291316304552397
731652,2335567,2023-05-14,1,7.734373,1.5189115722392144
731652,2335567,2023-05-15,1,0.8457889999999999,1.2128521495184608
731652,2335567,2023-05-16,1,1.106254,1.3203376517382155
731652,2335567,2023-05-25,2,6.1987915,1.3739821872086646
731652,2335567,2023-05-27,2,0.8460724999999999,1.1247888092043512
731652,2335567,2023-05-29,1,0.6436109999999999,0.9939164613398094
731652,2335567,2023-05-30,1,0.240109,1.013996688253573
731652,2335567,2023-06-02,1,,1.2018324238734264
731652,2335567,2023-06-04,1,1.642246,1.5583307964960302
731652,2335567,2023-06-09,2,0.227261,1.3756245477689673
731652,2335567,2023-06-10,1,,1.4452416742346668
731652,2335567,2023-06-12,1,,1.3503426022385012
731652,2335567,2023-06-13,1,0.134302,1.5591326560364016
731652,2335567,2023-06-14,2,2.630239,1.5916542325482141
731652,2335567,2023-06-15,1,0.798795,1.5795426705432
731652,2335567,2023-06-16,2,0.4908005,1.6346761758215747
731652,2335567,2023-06-17,1,1.7214142450590992,1.6388320768654685
731652,2335567,2023-06-19,3,1.187318932911676,1.4447067896513126
731652,2335567,2023-06-20,1,6.494698,1.6930395838320478
731652,2335567,2023-06-21,1,0.084301,1.6488031059139674
731652,2335567,2023-06-22,2,0.0945509999999999,1.5474258473706957
731652,2335567,2023-06-23,3,0.7193883333333332,1.4799459790275054
731652,2335567,2023-06-24,3,0.8364346666666665,2.002990290104329
731652,2335567,2023-06-25,2,0.8538439999999998,1.5191718078307264
731652,2335567,2023-06-26,1,0.121725,1.4216778975756126
731652,2335567,2023-06-27,2,5.377551,1.4897764174598103
731652,2335567,2023-07-01,4,1.918702899046832,1.1257334868318845
731652,2335567,2023-07-03,1,0.149543,1.0079499294641685
731652,2335567,2023-07-05,1,0.488918,0.9591844525891404
731652,2335567,2023-07-10,1,0.2383521763341909,0.642730728441867
731652,2339810,2023-05-28,1,0.283667,0.5011824425651452
731652,2339810,2023-06-05,1,0.195269,0.9890911482272372
731652,2339810,2023-06-13,1,2.950152,1.2008751005564215
731652,2339969,2023-05-14,1,0.1808,0.9172152112265675
731652,2339969,2023-05-26,1,0.007705,0.7060539402624626
731652,2339969,2023-06-10,1,0.267785,0.8362282699777761
731652,2341836,2023-05-06,3,0.538827835,1.7718344786417146
731652,2341836,2023-05-08,2,2.187339,1.5148512786072843
731652,2341836,2023-05-10,1,1.7051739999999997,1.452847372780079
731652,2341836,2023-05-12,4,0.18552925,1.4054457326080338
731652,2341836,2023-05-13,1,0.584928,2.0164884063153226
731652,2341836,2023-05-14,1,21.441234,1.9062683480992972
731652,2341836,2023-05-15,2,0.5587284999999999,1.6212243219620754
731652,2341836,2023-05-17,3,1.9024033333333332,1.4682091484977386
731652,2341836,2023-05-18,2,1.9664045,1.594828927023807
731652,2341836,2023-05-21,1,1.147275,1.7678253189891278
731652,2341836,2023-05-23,1,0.268905,1.6335273115892348
731652,2341836,2023-05-25,1,2.674748,1.710844825937748
731652,2341836,2023-05-26,1,0.367899,1.5166755678057229
731652,2341836,2023-06-01,2,0.3588709999999999,1.4560161777212135
731652,2341836,2023-06-02,2,0.727255,1.4759503978061301
731652,2341836,2023-06-03,2,1.7265795,1.6212569312770362
731652,2341836,2023-06-04,4,1.35550375,1.6698999344261565
731652,2341836,2023-06-05,1,0.679068,1.6866763979251838
731652,2341836,2023-06-06,1,3.650031,1.735854366413039
731652,2341836,2023-06-08,3,5.909158333333333,1.590468248655609
731652,2341836,2023-06-10,1,0.927414,1.776715893079127
731652,2341836,2023-06-12,1,1.005485,1.6246247616367702
731652,2341836,2023-06-13,4,2.32439425,1.6487441775434757
731652,2341836,2023-06-17,1,0.214276,1.7833865393724273
731652,2341836,2023-06-19,1,1.220762,1.726348700292899
731652,2341836,2023-06-21,1,3.114139,1.7933575684209262
731652,2341836,2023-06-26,1,0.3080869999999999,1.4443155314906018
731652,2341836,2023-06-27,1,3.0853800000000002,1.5289954612684336
731652,2341836,2023-06-28,1,4.043339183561357,1.400698107997464
731652,2341836,2023-07-01,2,0.7551745489999999,1.2971779324172314
731652,2341836,2023-07-02,5,1.4368046,0.9917755181988852
731652,2341836,2023-07-03,2,3.197775836666613,1.0797273686047748
731652,2341836,2023-07-04,2,2.220714,1.0017619892405445
731652,2355082,2023-05-06,1,1.434596,1.3007128693873915
731652,2355082,2023-05-13,1,3.420672,1.285839340210763
731652,2356333,2023-05-06,1,2.675131,0.6549652332685298
731652,2356333,2023-05-28,1,0.0553749999999999,0.2831526987184516
731652,2356333,2023-06-12,1,,0.406532603528613
731652,2356333,2023-06-19,1,,0.7876481729335131
731652,2356686,2023-06-03,1,1.5037060000000002,0.08411239160923456
731652,2363565,2023-05-07,1,0.931846,1.9324774685749493
731652,2363565,2023-05-11,2,0.225877,1.4512788218871138
731652,2363565,2023-05-17,1,0.4750279999999999,1.460117388059703
731652,2363565,2023-05-18,1,3.51564539625,1.5575998335589576
731652,2363565,2023-05-19,2,1.488779,1.6998241458497487
731652,2363565,2023-05-26,2,1.949526,1.5402569150866698
731652,2363565,2023-05-27,1,0.799018,1.4898342940203426
731652,2363565,2023-05-28,3,1.419702,1.2885409994790094
731652,2363565,2023-05-30,1,0.2456799999999999,1.36246076317593
731652,2363565,2023-05-31,2,0.240702,1.4982279952614461
731652,2363565,2023-06-07,2,3.3578425000000003,1.7060065151629522
731652,2363565,2023-06-12,1,0.680732,1.6462762661417887
731652,2363565,2023-06-16,1,0.9336049999999998,1.8127856696757119
731652,2363565,2023-06-19,1,0.090843,1.8219058529590746
731652,2363565,2023-06-26,1,0.5152329999999999,1.6837206316681226
731652,2363565,2023-06-29,1,0.140046,1.568533598871563
731652,2363565,2023-07-10,1,0.7104142975016094,0.8522430515153083
731652,2363567,2023-06-10,1,0.029188,0.55255650806551
731652,2363788,2023-05-18,1,0.112154,0.3589763406508153
731652,2363788,2023-05-21,1,0.00492,0.4744697365840487
731652,2364206,2023-05-26,1,0.36649,0.6269565335332722
731652,2364206,2023-06-01,1,0.028102,0.5414860904047311
731652,2364206,2023-06-03,3,0.6528483333333334,0.4577901700667699
731652,2364206,2023-06-05,1,0.0542879999999999,0.6594265042909205
731652,2364206,2023-06-06,1,0.021809,0.7213952757604225
731652,2364206,2023-06-09,1,1.962787,0.6896254228004892
731652,2364206,2023-06-10,1,2.681775,0.7003691093526048
731652,2364206,2023-06-11,1,0.201164,0.7762063835735828
731652,2364206,2023-06-12,1,0.529839,0.6349712643947408
731652,2365060,2023-05-06,2,1.1981709141926016,1.434815660429107
731652,2365060,2023-05-12,1,4.171278,0.8295754635509147
731652,2365060,2023-05-16,1,1.801635,1.0597608520194306
731652,2368907,2023-06-26,1,0.6347279999999998,0.70443917835347
731652,2368907,2023-06-29,1,,0.7123559143473065
731652,2370121,2023-05-30,1,1.20207,-0.051255680057874065
731652,2372467,2023-05-07,1,0.123457,0.7267281473770905
731652,2372467,2023-05-15,1,0.053741,0.45146158635995925
731652,2372467,2023-05-18,2,0.198129,0.4968432602548879
731652,2372467,2023-05-20,1,0.14252,0.543544864007661
731652,2372467,2023-05-21,1,0.024456,0.544993973983435
731652,2372467,2023-06-14,1,0.34651,0.8558813945931121
731652,2375210,2023-05-21,1,,1.1106574381592436
731652,2379461,2023-05-06,1,0.010662,0.8952001114746706
731652,2380531,2023-05-28,1,0.220376,0.5904685602886647
731652,2380531,2023-07-04,1,2.025868,0.6429238475554178
731652,2385368,2023-05-09,1,0.6593539999999999,0.7300982662998711
731652,2385368,2023-05-10,12,1.3935602544209755,0.925100142214895
731652,2385368,2023-05-11,1,0.2077669999999999,0.8549171883988843
731652,2385368,2023-05-14,1,2.627413,1.3005268439414277
731652,2385368,2023-05-15,2,0.4224574999999999,1.2064823399137252
731652,2385368,2023-05-16,21,0.9411103844976392,1.1532244711828197
731652,2385368,2023-05-17,28,1.2861189308906105,1.0523795463820909
731652,2385368,2023-05-18,46,1.2560280204967569,1.2321783958344825
731652,2385368,2023-05-19,15,1.125090883538051,1.201418506887036
731652,2385368,2023-05-20,5,0.4725305999999999,1.2494024262304781
731652,2385368,2023-05-21,3,0.3529386666666666,1.172126822004909
731652,2385368,2023-05-22,6,1.1494670674374692,1.0457665080771599
731652,2385368,2023-05-23,2,0.6596029055074261,1.0528934717721221
731652,2385368,2023-05-24,10,0.4132948,1.2161998084720704
731652,2385368,2023-05-25,2,0.7930695,1.1946854274894665
731652,2385368,2023-05-26,15,0.9163181675365226,0.9925393166963463
731652,2385368,2023-05-27,10,2.1083234,0.9410682660013447
731652,2385368,2023-05-28,7,0.5513282857142856,0.831786421326481
731652,2385368,2023-05-29,7,0.592063,0.8824883447551439
731652,2385368,2023-05-30,5,0.3649037585999999,0.739818033809174
731652,2385368,2023-05-31,2,0.1087284999999999,0.9168375310688001
731652,2385368,2023-06-01,7,1.908701714285714,1.0913445024894384
731652,2385368,2023-06-02,6,0.3099808333333332,1.1016726932370626
731652,2385368,2023-06-03,3,0.1431333333333332,1.253010355012468
731652,2385368,2023-06-04,3,1.579728,1.4383922963776408
731652,2385368,2023-06-05,1,0.235139,1.4395958948932823
731652,2385368,2023-06-06,2,0.1354269999999999,1.2034611966598003
731652,2385368,2023-06-08,1,0.6339269999999999,1.2382321675334618
731652,2385368,2023-06-09,1,,1.2428144071769798
731652,2385368,2023-06-10,1,0.03243,1.295850123749044
731652,2385368,2023-06-11,2,0.2971715,1.2933835643945553
731652,2385368,2023-06-13,1,0.00089,1.258042152933695
731652,2385368,2023-06-18,1,0.7051119999999998,1.3531195588900526
731652,2385368,2023-06-19,1,0.03896,1.3775314004005372
731652,2385368,2023-06-20,1,0.346136,1.3352824038068392
731652,2385368,2023-06-26,6,0.5079087411106615,1.031352793267837
731652,2385368,2023-06-27,9,0.6376557348966446,1.0052404969236406
731652,2385368,2023-06-28,6,0.6260676666666666,0.9716861401443317
731652,2385368,2023-06-29,4,0.7010582464361551,0.9004663649582738
731652,2385368,2023-06-30,12,0.9800187277330518,0.8376851434945773
731652,2385368,2023-07-01,10,1.3907570419831532,1.0339756301197014
731652,2385368,2023-07-02,12,1.1857414822335084,0.8653121541174069
731652,2385368,2023-07-03,12,0.8336915806084091,0.9384949899997044
731652,2385368,2023-07-04,11,1.701967080470912,0.8032889957855038
731652,2385368,2023-07-05,10,1.2132311776362428,0.8457137320776542
731652,2385368,2023-07-06,12,0.5733499231542101,0.7387047734508663
731652,2385368,2023-07-07,11,0.5622190311238477,0.672149597043009
731652,2385368,2023-07-08,2,0.6919103109,0.7192652009796738
731652,2385368,2023-07-09,5,0.900223882615869,0.47366695877684317
731652,2385368,2023-07-10,1,0.102520501,0.4546788682171232
731652,2387085,2023-05-15,1,0.3856469999999999,1.58622311629587
731652,2387085,2023-05-17,3,0.1792586666666666,1.3631630663127174
731652,2387085,2023-06-07,2,0.7755305,1.5490762177406716
731652,2387085,2023-06-08,1,3.837065,1.569296094527308
731652,2387085,2023-06-11,1,0.56602,1.7218099787129524
731652,2387085,2023-06-12,1,2.424056,1.6283172619403392
731652,2387085,2023-06-13,1,0.163445,1.653580521296373
731652,2387085,2023-06-19,1,0.645119,1.7730697687632155
731652,2387085,2023-06-21,3,1.1000466666666666,1.602710366194717
731652,2387085,2023-06-22,3,0.153137,1.4858442046678557
731652,2387085,2023-06-23,2,0.3345045,1.6048450547492974
731652,2387085,2023-06-24,5,0.7785946,2.026369835350321
731652,2387085,2023-06-25,2,0.7362975,1.4016480167195566
731652,2387085,2023-06-26,5,1.8543921492447475,1.3588594590519156
731652,2387085,2023-06-27,3,0.9499456666666666,1.3062779461650011
731652,2387085,2023-06-28,5,0.4763302,1.1983554130883738
731652,2387085,2023-06-29,4,9.626218235914223,1.126785803784952
731652,2387085,2023-06-30,5,0.97233247341782,1.0546023223423295
731652,2387085,2023-07-01,7,3.8569693001857663,1.2271989817658948
731652,2387085,2023-07-02,5,0.8812258934586354,1.1062307556512523
731652,2387085,2023-07-03,10,1.7388622,1.2292888701952154
731652,2387085,2023-07-04,5,0.6590862,1.033610687384398
731652,2387085,2023-07-05,5,1.0300144169726595,1.0115609823077165
731652,2387085,2023-07-06,4,1.3630168711504722,0.9045520236809276
731652,2387085,2023-07-07,1,0.17767,0.9710536977263355
731652,2387085,2023-07-08,4,1.37496425,0.8896372674613211
731652,2387085,2023-07-10,2,0.700606731725731,0.7538337083532183
